Disposition Score,Not Transit-Like FPF,Stellar Eclipse FPF,Centroid Offset FPF,Ephemeris Contamination FPF,Orbital Period,Transit Duration Upper,Transit Depth,Stellar Effective Temperature,Stellar Surface Gravity,Stellar Surface Gravity Upper ,Stellar Radius Upper,Disposition Using Kepler Data
0.98,0,0,0,0,2.508116,0.11,188.0,5096.0,2.435,0.117,3.319,0
0.0,0,1,1,0,8.56751264,0.366,348.0,6212.0,4.42,0.07,0.366,1
0.0,0,1,0,1,1.061934313,0.0601,607.0,4304.0,4.675,0.065,0.044,1
0.0,0,1,1,0,2.406574511,0.0678,738.0,6167.0,4.428,0.052,0.35,1
1.0,0,1,0,0,28.64338839,0.0812,624.0,6507.0,4.002,0.253,0.351,1
0.133,1,0,0,0,96.231257,0.399,938.0,4895.0,2.674,0.03,0.771,1
0.0,0,1,0,0,30.5528701,0.014,63500.0,6441.0,4.367,0.072,0.381,1
0.993,0,0,0,0,26.2347447,0.254,197.0,6297.0,4.26,0.09,0.228,0
1.0,0,0,0,0,160.8845197,0.0369,7590.0,5650.0,4.313,0.225,0.349,0
0.0,0,1,0,0,4.04506346,0.00777,360000.0,5780.0,4.438,0.203,0.248,1
0.999,0,0,0,0,141.2415405,0.0216,13000.0,5705.0,4.397,0.095,0.147,0
0.86,0,0,0,0,217.8318429,0.0132,9150.0,6259.0,4.385,0.034,0.212,0
0.995,0,0,0,0,16.0988294,0.424,160.0,5657.0,4.401,0.167,0.262,0
0.0,0,1,0,1,1.433262145,0.0552,1850.0,5977.0,4.318,0.19,0.291,1
0.0,0,1,0,0,0.782046543,0.0107,340000.0,4768.0,4.661,0.056,0.046,1
0.0,0,1,0,0,5.663604992,0.014,163000.0,5780.0,4.438,0.091,0.0831005536042468,1
0.0,0,1,0,0,18.07661035,0.0138,65300.0,4848.0,4.55,0.065,0.056,1
0.0,0,1,0,0,6.47173281,0.077,6470.0,6318.0,4.079,0.258,0.504,1
0.0,0,1,0,0,1.031100362,0.0399,129000.0,5666.0,4.601,0.036,0.157,1
0.0,0,1,0,0,0.597933142,0.00407,284000.0,5780.0,4.438,0.1877109182340825,0.1795713927097644,1
0.0,0,1,1,0,5.36652724,0.188,3120.0,5858.0,4.553,0.036,0.251,1
0.0,0,1,1,1,1.540392098,0.0623,1020.0,4911.0,4.564,0.066,0.062,1
0.995,0,0,0,0,47.1484324,0.0603,1110.0,4975.0,4.579,0.038,0.039,0
1.0,0,0,0,0,2.50475282,0.111,181.0,5509.0,4.308,0.156,0.169,0
0.618,0,0,0,0,59.3627946,0.138,234.0,5786.0,4.106,0.188,0.233,0
0.97,0,0,0,0,247.891041,0.266,957.0,6121.0,4.163,0.154,0.281,0
0.0,0,0,1,1,2.199076661,0.135,777.0,5310.0,4.565,0.045,0.143,1
1.0,0,0,0,0,1.79110997,0.0734,168.0,6040.0,4.469,0.054,0.318,0
0.001,0,0,1,0,7.77241144,0.182,287.0,6014.0,4.486,0.05,0.286,1
0.602,0,0,0,0,1.99469354,0.552,75.1,3799.0,4.738,0.036,0.025,0
0.994,0,0,0,0,10.51421162,0.118,85.4,6259.0,4.385,0.034,0.212,0
0.0,0,1,0,0,11.34434745,0.0165,258000.0,5780.0,4.438,0.024,0.184,1
1.0,0,0,0,0,214.3120439,0.0251,4520.0,6471.0,4.287,0.063,0.242,0
0.027,0,1,0,0,0.876826336,0.00625,138000.0,6344.0,4.481,0.054,0.303,1
0.0,0,1,0,0,208.8690972,0.0153,21300.0,5914.0,4.421,0.101,0.272,1
1.0,0,0,0,0,7.2593226,0.0952,248.0,5914.0,4.421,0.101,0.272,0
0.0,1,0,0,0,1.98663794,0.039,63200.0,9191.0,3.973,0.237,0.805,1
0.0,0,1,0,0,13.54208867,0.0493,28900.0,5496.0,4.405,0.158,0.231,1
0.0,0,1,1,1,7.549303633,0.0191,10200.0,5402.0,4.581,0.032,0.158,1
0.0,0,1,1,0,0.77544539,0.0146,6790.0,5861.0,4.546,0.037,0.274,1
0.0,0,0,0,0,164.950399,0.775,24500.0,5001.0,4.603,0.066,0.07,0
0.0,1,0,0,0,308.255238,0.528,637.0,4852.0,2.896,0.03,0.523,1
0.0,1,0,1,0,3.46724809,0.158,1320.0,4969.0,4.713,0.045,0.027,1
0.0,0,1,0,0,7.4413445,0.055,2230.0,6540.0,4.321,0.105,0.34,1
0.0,0,1,1,0,4.618309224,0.0672,1190.0,5452.0,4.572,0.034,0.163,1
0.0,0,1,1,1,0.677761275,0.0471,878.0,5699.0,4.553,0.033,0.233,1
0.0,0,1,1,1,2.845739012,0.0314,24400.0,5982.0,4.493,0.054,0.3,1
0.358,1,0,0,0,175.358905,0.65,215.0,5109.0,3.757,0.907,1.301,1
1.0,0,0,0,0,0.582895412,0.0261,588.0,6263.0,4.46,0.065,0.299,0
0.994,0,0,0,0,0.496069986,0.0773,129.0,5096.0,2.435,0.117,3.319,0
0.0,1,0,1,1,12.42618005,0.0,1520.0,4624.0,4.619,0.035,0.052,1
0.0,0,1,1,1,2.189090653,0.086,1030.0,5401.0,4.593,0.037,0.132,1
1.0,0,0,0,0,5.33905606,0.0631,756.0,5057.0,4.573,0.072,0.072,0
0.0,1,0,0,1,1.99492332,0.787,77.7,5957.0,4.498,0.046,0.273,1
0.992,0,0,0,0,23.2218115,0.127,210.0,5808.0,4.185,0.176,0.221,0
0.015,0,1,0,0,3.351573993,0.02,54500.0,5984.0,4.408,0.09,0.322,1
0.0,0,1,0,0,8.097050622,0.019,65600.0,5753.0,4.423,0.153,0.218,1
0.0,0,1,0,0,2.119107262,0.0365,125000.0,6381.0,4.155,0.246,0.394,1
1.0,0,0,0,0,5.24088367,0.029,8530.0,6452.0,4.241,0.17,0.395,0
0.0,1,0,1,0,0.887691177,0.14,37.3,5500.0,3.775,0.323,0.511,1
0.985,0,0,0,0,142.545,0.426,905.0,5642.0,4.542,0.044,0.233,0
0.999,0,0,0,0,240.7990472,0.185,5020.0,5758.0,4.168,0.182,0.232,0
0.0,0,1,0,0,0.888584158,0.00504,413000.0,4324.0,4.639,0.056,0.05,1
0.0,0,1,0,0,0.865959015,0.0111,291000.0,4561.0,4.788,0.048,0.03,1
0.4198415359791527,1,0,0,0,0.594276199,0.0161,221000.0,4756.0,4.603,0.058,0.079,1
0.0,0,1,1,0,1.527491117,0.0586,33500.0,4273.0,4.652,0.059,0.049,1
0.0,0,1,0,1,0.566814046,0.212,42.1,5724.0,4.53,0.055,0.205,1
0.0,1,0,0,0,0.61496383,0.00408,358000.0,4509.0,4.612,0.052,0.048,1
0.0,1,0,1,1,161.253747,0.755,2600.0,5570.0,4.573,0.04,0.201,1
0.0,0,1,0,0,2.974163938,0.0347,90300.0,5780.0,4.438,0.0889650192907378,1.040263035466003,1
0.0,0,1,1,1,15.84131693,0.0689,2620.0,4993.0,2.399,0.039,0.921,1
0.7523861691915591,0,0,0,0,6.13074243,0.217,146.0,5741.0,4.556,0.032,0.34,0
1.0,0,0,0,0,9.2075634,0.112,1240.0,5678.0,4.215,0.246,0.341,0
1.0,0,0,0,0,2.5903958,0.105,331.0,5678.0,4.215,0.246,0.341,0
0.999,0,0,0,0,5.3235335,0.176,342.0,5678.0,4.215,0.246,0.341,0
0.0,0,0,1,0,0.831741499,0.0301,1230.0,6343.0,4.408,0.054,0.376,1
0.0,1,0,1,1,4.44737112,2.3,224.0,5472.0,4.382,0.153,0.26,1
0.0,0,1,0,0,12.89301802,0.00976,16000.0,6387.0,4.178,0.214,0.402,1
1.0,0,0,0,0,5.44085762,0.234,138.0,5519.0,4.59,0.043,0.154,0
0.0,0,1,0,0,4.532416322,0.0246,35000.0,6306.0,4.283,0.132,0.424,1
0.4074433862463124,1,1,0,0,2.26631937,1.6834432297498754,59835.41365680023,5958.906936143721,4.316853805676407,0.1843384749331664,1.1102102655336925,1
0.813,0,1,0,0,1.160153553,0.00573,12300.0,6200.0,4.161,0.264,0.388,1
0.0,0,1,1,1,4.032760214,0.0186,10800.0,4969.0,2.899,0.553,3.228,1
0.024,0,1,0,0,3.723552982,0.0549,40100.0,6063.0,4.51,0.052,0.259,1
0.0,0,0,0,0,6.714247798,0.056,32200.0,5159.0,4.508,0.102,0.096,0
0.0,0,0,1,1,2.21396079,0.627,119.0,4922.0,4.505,0.084,0.059,1
0.0,0,1,0,0,11.35501209,0.132,19700.0,4594.0,4.679,0.056,0.045,1
0.0,0,1,1,1,1.195515251,0.0249,8050.0,6040.0,4.271,0.22,0.331,1
1.0,0,0,0,0,2.60720833,0.0608,3150.0,6366.0,4.352,0.073,0.417,0
1.0,0,1,0,0,5.80184753,0.0707,22100.0,5687.0,4.426,0.124,0.252,1
0.0,0,1,0,0,2.38404983,0.0227,313000.0,5780.0,4.438,0.0725413390460415,0.0366539775598189,1
0.0,0,1,1,0,5.24078259,0.108,593.0,6192.0,4.503,0.052,0.276,1
0.0,0,1,1,1,5.26641416,0.0784,224.0,6338.0,4.087,0.228,0.335,1
1.0,0,0,0,0,1.847892736,0.0359,323.0,5763.0,4.557,0.042,0.199,0
0.955,0,1,0,0,0.604358764,0.0116,38700.0,3569.0,4.82,0.042,0.031,1
0.0,1,0,0,0,11.3775281,0.34,1650.0,6943.0,4.162,0.128,0.528,1
0.0,1,0,0,0,0.7981968,0.00748,258000.0,5780.0,4.438,0.0522729274433777,0.2505551064956355,1
0.0,0,0,1,0,0.695954898,0.279,318.0,6737.0,4.243,0.105,0.455,1
0.0,0,1,0,0,0.948951607,0.0406,458000.0,5780.0,4.438,0.1255678305278167,0.4301089234624707,1
0.0,0,1,0,0,19.37070781,0.0813,653.0,5321.0,3.416,0.253,0.692,1
0.0,0,1,1,1,14.46993942,0.205,1240.0,4735.0,2.715,0.03,1.037,1
0.0,0,1,0,0,1.278555003,0.0397,1480.0,5636.0,4.557,0.044,0.217,1
1.0,0,0,0,0,1.226223959,0.0874,56.1,5855.0,4.148,0.195,0.221,0
0.0,0,1,0,0,2.244600029,0.0647,8610.0,5256.0,4.502,0.105,0.109,1
0.0,0,1,0,0,181.8521773,0.0278,27600.0,6063.0,4.476,0.054,0.333,1
0.0,0,1,0,0,223.1127475,0.0509,11500.0,6211.0,4.389,0.105,0.315,1
0.0,0,1,0,0,15.64064161,0.0365,273000.0,6517.0,4.279,0.09,0.457,1
0.999,0,0,0,0,6.8873113,0.282,85.3,5208.0,4.563,0.036,0.055,0
0.0,0,1,1,0,1.103978,0.0667246351525392,46.8,4533.864325025898,4.642376952563634,0.0457226522571593,0.4283359286513119,1
0.113,1,0,0,0,43.8496474,0.33,452.0,4893.0,2.644,0.03,0.97,1
0.0,0,1,0,0,0.752158047,0.006,37900.0,5770.0,3.844,0.528,0.496,1
0.0,0,1,1,1,3.796488133,0.0704,3010.0,6137.0,4.46,0.054,0.324,1
0.0,0,0,0,0,17.7476059,0.916,877.0,8992.0,3.535,0.56,0.469,0
0.0,0,0,1,0,1.233076007,0.83,1390.0,5602.0,4.571,0.036,0.176,1
0.0,0,1,0,0,21.5135234,0.899,1580.0,5088.0,3.508,0.187,0.665,1
0.002,1,0,0,0,19.4444573,0.654,182.0,6278.0,4.425,0.067,0.329,1
0.0,0,1,0,0,1.1910489,0.0476,1390.0,5089.0,4.58,0.078,0.073,1
0.0,0,1,0,0,0.546248198,0.0232,115000.0,5780.0,4.438,0.1544107580562146,1.1638972277050403,1
0.691,0,0,0,0,2.18565886,0.218,35.6,4997.0,4.598,0.018,0.049,0
0.998,0,1,1,0,1.811966339,0.127,408.0,5904.0,3.602,0.671,0.675,1
0.0,0,1,0,0,66.1539783,0.163,6950.0,6077.0,4.471,0.054,0.333,1
0.0,0,1,0,0,158.3226379,0.0847,4860.0,4340.0,4.67,0.059,0.045,1
1.0,0,0,0,0,3.93276627,0.0847,235.0,5688.0,4.415,0.1,0.13,0
0.998,0,0,0,0,198.680859,0.258,645.0,5330.0,4.366,0.137,0.162,0
0.0,0,1,0,0,1.592634161,0.0126,155000.0,6574.0,4.061,0.264,0.477,1
0.009,0,1,0,0,3.31577795,0.0588,94600.0,5528.0,4.516,0.063,0.199,1
0.0,0,1,0,0,2.990252395,0.0338,216000.0,5780.0,4.438,0.0160833571522055,2.0931164828051703,1
0.0,0,1,1,1,2.08043378,0.0307,6860.0,6377.0,4.399,0.072,0.389,1
0.0,0,1,0,0,4.944046127,0.00952,113000.0,5780.0,4.438,0.1653697686508285,0.3409123851819589,1
0.0,0,1,0,0,4.464565251,0.0143,74100.0,5743.0,4.553,0.035,0.241,1
0.0,0,1,0,0,1.523298835,0.084,195000.0,5311.0,4.469,0.104,0.147,1
0.0,0,1,0,0,3.539631353,0.0138,1230.0,7021.0,3.759,0.304,0.406,1
0.0,0,1,1,0,6.195861785,0.0381,3510.0,5608.0,4.573,0.031,0.207,1
0.0,1,0,1,1,0.566805514,0.371,85.3,5115.0,4.439,0.132,0.36,1
0.0,0,1,0,0,27.961084,0.0431,6270.0,6770.0,4.249,0.128,0.403,1
0.0,0,1,0,0,186.5168116,0.0454,5750.0,5018.0,3.639,0.904,0.936,1
0.521,0,1,0,0,197.1455327,0.054,5660.0,7214.0,4.093,0.112,0.593,1
0.0,1,0,0,0,0.532087933,0.00615,510000.0,5780.0,4.438,0.0853872901364334,0.5433414740845466,1
0.0,0,1,1,0,3.204222652,0.0803,898.0,5139.0,4.609,0.033,0.096,1
0.0,1,0,0,0,0.687898282,0.00562,294000.0,5780.0,4.438,0.190310122259327,0.2738910627777478,1
0.0,0,1,1,1,2.178154774,0.0518,663.0,5515.0,4.624,0.035,0.117,1
0.0,0,1,1,0,0.99466172,0.118,1370.0,5750.0,4.332,0.205,0.291,1
0.0,1,0,1,1,359.00688,1.3,2020.0,5715.0,4.537,0.055,0.224,1
0.997,0,0,0,0,1.138548215,0.0616,66.2,6520.0,4.01,0.273,0.351,0
0.0,0,1,1,0,121.0598037,0.243,1560.0,3942.0,1.101,0.03,3.019,1
0.0,0,0,1,0,0.721335207,0.133,31.8,6328.0,4.489,0.052,0.289,1
0.0,1,0,1,0,3.28274272,0.178,293.0,5741.0,4.533,0.066,0.202,1
0.0,0,1,1,1,1.231361934,0.128,471.0,6095.0,4.378,0.132,0.281,1
0.977,0,0,0,0,89.7224125,0.212,264.0,6429.0,4.241,0.18,0.335,0
0.989,0,0,0,0,7.12766417,0.138,229.0,5159.0,4.548,0.032,0.055,0
0.0,0,1,0,0,2.080431782,0.0104,894000.0,8344.0,4.04,0.192,0.435,1
0.974,0,0,0,0,3.52364689,0.31,74.2,6269.0,4.412,0.07,0.361,0
0.0,1,0,0,0,1.157804607,0.00363,606000.0,6510.0,4.219,0.153,0.439,1
0.0,0,1,0,0,19.979098,0.0387,38400.0,5907.0,4.296,0.209,0.309,1
0.0,0,1,0,0,1.433262401,0.015,429000.0,7311.0,4.013,0.273,0.468,1
0.0,0,1,0,0,23.8706941,0.037,6390.0,6022.0,4.308,0.158,0.336,1
0.863,0,0,0,0,4.78850084,0.302,66.5,5208.0,4.563,0.036,0.055,0
0.0,1,0,1,1,0.566769068,0.369,40.0,5496.0,3.998,0.553,0.61,1
0.0,1,0,0,0,6.2820426,0.128,1410.0,6635.0,3.511,0.368,0.39,1
0.0,0,1,0,0,0.97430309,0.0149,35000.0,5688.0,4.583,0.04,0.195,1
0.0,0,0,0,0,141.7340306,0.0321,7740.0,5606.0,4.478,0.056,0.123,0
0.0,1,0,1,1,119.686505,1.4,843.0,5715.0,4.537,0.055,0.224,1
0.0,1,0,0,0,53.556625,1.2,3960.0,7643.0,3.639,0.467,0.609,1
0.323,0,0,0,0,433.220461,0.49,725.0,5232.0,4.519,0.096,0.126,0
1.0,0,0,0,0,1.210693626,0.0388,159.0,5014.0,4.559,0.044,0.039,0
0.998,0,0,0,0,1.090011003,0.16,175.0,5081.0,4.596,0.028,0.095,0
0.999,0,0,0,0,18.2572722,0.142,158.0,5014.0,4.559,0.044,0.039,0
0.998,0,0,0,0,34.2115022,0.199,274.0,4955.0,4.61,0.018,0.047,0
0.0,0,1,0,0,7.061149921,0.00602,131000.0,5585.0,4.564,0.05,0.192,1
0.0,0,1,0,0,2.682767439,0.00961,394000.0,5780.0,4.438,0.1593361762696686,0.156,1
0.0,0,1,1,1,3.711012492,0.0149,7560.0,6141.0,4.365,0.105,0.366,1
0.0,0,1,1,0,1.780982447,0.0114,358000.0,5780.0,4.438,0.0179488845717376,0.033,1
0.0,0,1,0,0,1.815632406,0.00347,61600.0,9954.0,4.07,0.21,0.821,1
0.0,0,1,0,0,205.5833309,0.0454,24900.0,6328.0,4.516,0.039,0.292,1
0.0,0,1,0,0,4.309067482,0.0361,23600.0,4897.0,4.526,0.08,0.077,1
0.0,0,0,1,1,36.4721523,0.618,52.6,5853.0,4.529,0.038,0.189,1
0.0,0,1,1,0,111.0396205,0.177,9360.0,5470.0,4.509,0.115,0.123,1
0.001,0,1,0,0,3.187087241,0.0656,129000.0,4599.0,2.137,0.45,3.612,1
0.0,0,1,0,0,1.023470248,0.0203,130000.0,5780.0,4.438,0.03,0.694,1
0.0,0,1,0,0,0.875267982,0.0552,11700.0,5821.0,4.402,0.167,0.221,1
0.0,0,1,0,0,5.55260695,0.083,728.0,3306.0,0.273,0.208,33.091,1
0.0,1,0,0,1,2.347479696,2.3,82000.0,5891.0,4.305,0.175,0.329,1
0.0,0,1,0,1,1.13353095,0.276,18.5,6318.0,4.36,0.081,0.252,1
0.005,0,1,1,1,0.890745373,0.0206,120000.0,5780.0,4.438,0.0,0.2574741181463153,1
0.0,0,0,0,0,440.7843755,0.13,2580.0,6340.0,4.163,0.246,0.385,0
0.0,0,1,0,0,2.723858181,0.0782,5500.0,4416.0,4.57,0.056,0.021,1
0.0,1,0,0,0,0.635441862,0.0101,148000.0,5780.0,4.438,0.1416827151230011,0.7448710678613166,1
0.0,0,1,1,0,3.255189932,0.0808,119.0,5807.0,4.23,0.176,0.189,1
0.0,0,1,1,1,2.531140101,0.222,11800.0,5325.0,4.607,0.035,0.132,1
1.0,0,0,0,0,0.938750221,0.0318,281.0,5497.0,4.527,0.026,0.112,0
0.0,0,1,1,0,2.992704682,0.0394,361.0,5908.0,3.497,0.756,0.895,1
0.0,0,1,0,0,6.12810722,0.206,2340.0,7245.0,4.158,0.132,0.555,1
0.0,0,1,1,1,2.115511511,0.059,25800.0,4188.0,4.615,0.053,0.032,1
0.0,0,1,0,0,2.446736567,0.00611,416000.0,5780.0,4.438,0.1793489806599218,0.1380423647719271,1
0.0,0,1,0,0,21.3779536,0.241,255000.0,4905.0,3.3,0.135,0.909,1
0.0,0,1,0,0,4.350460215,0.0125,50400.0,6585.0,4.208,0.175,0.406,1
0.0,0,1,1,1,22.77194512,0.0595,30200.0,5073.0,3.02,0.352,2.693,1
0.808,0,0,0,0,67.844689,0.401,211.0,5878.0,4.005,0.196,0.281,0
1.0,0,0,0,0,27.3214242,0.275,280.0,5592.0,4.115,0.195,0.211,0
0.0,0,1,0,0,9.84883968,0.0377,22000.0,6938.0,4.281,0.105,0.391,1
0.0,1,0,0,0,10.23335969,1.0897947463747266,353.0,4890.385189883352,4.444201270946111,0.2209124430704718,0.1619007069137877,1
0.0,0,1,0,0,227.6625222,0.0332,13900.0,6124.0,4.414,0.105,0.305,1
0.0,0,1,1,1,1.06100873,0.0314,6370.0,5080.0,4.417,0.148,0.237,1
0.0,0,1,0,0,0.623393802,0.00278,30200.0,4330.0,4.628,0.053,0.046,1
0.761,0,0,0,0,0.65355361,0.0124,4600.0,4550.0,4.622,0.042,0.054,0
1.0,0,0,0,0,2.3702932,0.292,225.0,5668.0,4.545,0.036,0.246,0
0.0,0,1,0,1,0.566793534,0.124,92.4,3420.0,0.269,0.255,11.328,1
0.0,0,1,0,0,1.873380717,0.0113,539000.0,5992.0,4.283,0.19,0.326,1
0.0,0,1,1,1,1.87337894,0.0663,5440.0,4740.0,2.9,0.14,1.752,1
0.0,0,1,1,0,7.50023955,0.119,273.0,5849.0,4.517,0.037,0.278,1
0.0,0,1,0,0,23.6270348,0.16,8430.0,5305.0,4.477,0.099,0.138,1
0.0,1,0,0,0,0.716709897,0.0465,933.0,5173.0,3.471,1.24,1.483,1
0.0,0,1,1,1,2.248063246,0.0709,632.0,6325.0,4.409,0.056,0.379,1
0.0,1,0,0,0,63.3278636,0.0466,11500.0,4919.0,2.979,0.14,1.526,1
1.0,0,0,0,0,219.3215562,0.0964,3630.0,6063.0,4.476,0.055,0.252,0
0.0,0,1,0,0,245.4382021,0.037,11300.0,5637.0,4.383,0.153,0.269,1
0.0,0,1,0,0,178.4129899,0.0124,37500.0,6078.0,4.346,0.084,0.202,1
0.0,1,1,0,0,178.44973,0.00711,123727.89628113803,7639.165860699261,4.131536881347952,0.0370364482455478,0.252,1
0.0,0,1,0,0,2.192004364,0.0149,99600.0,5306.0,4.642,0.03,0.108,1
0.0,0,1,0,0,3.900109346,0.0167,126000.0,5791.0,4.424,0.105,0.275,1
0.0,0,1,0,0,1.471060209,0.0111,148000.0,8749.0,3.806,0.425,0.588,1
1.0,1,1,0,0,0.73553763,0.2537005353821591,14923.744763778486,4753.7344655778725,4.066178320854764,0.0579945805278354,0.207,1
0.0,0,1,0,0,213.3990406,0.034,13900.0,6960.0,4.069,0.176,0.384,1
0.0,0,1,0,0,6.40802979,0.034,7780.0,6261.0,4.293,0.153,0.361,1
0.207,0,0,0,0,2.38920105,0.3892424703308076,54565.12719493816,5658.982191843792,4.2257538742976575,0.0758207143307509,0.0517743130630554,0
0.0,1,0,0,1,0.962835804,0.0455,14300.0,3982.0,1.464,0.286,12.618,1
0.022,0,1,0,0,4.639602084,0.0579,25100.0,6078.0,4.223,0.27,0.333,1
0.0,0,1,1,1,2.991885335,0.0769,1360.0,5750.0,4.464,0.14,0.183,1
0.0,0,1,1,0,1.327471395,0.0469,5670.0,5232.0,4.519,0.09,0.103,1
0.0,0,0,1,1,0.566792595,0.513,19.9,6277.0,4.322,0.135,0.223,1
0.0,0,1,0,0,1.247156944,0.0369,135000.0,4770.0,2.605,0.442,3.511,1
0.99,0,0,0,0,288.3128666,0.109,11200.0,5672.0,4.252,0.162,0.191,0
0.0,0,1,1,1,2.119100054,0.0829,1650.0,6292.0,4.426,0.052,0.335,1
0.0,0,1,0,0,1.466535757,0.0348,1350.0,5888.0,4.387,0.128,0.296,1
1.0,0,1,0,0,8.870415578,0.0514,873.0,6022.0,4.027,0.434,0.426,1
0.0,0,0,1,0,1.49131759,0.435,25.8,6014.0,3.782,0.578,0.537,1
1.0,0,0,0,0,19.57783279,0.048,433.0,5620.0,4.533,0.023,0.123,0
0.0,0,1,1,1,3.04476607,0.188,273.0,5627.0,4.568,0.04,0.207,1
0.982,0,0,0,0,70.9672087,0.0704,785.0,5818.0,4.464,0.04,0.148,0
0.0,0,1,0,0,4.45543346,0.013,246000.0,5780.0,4.438,0.1037314662340571,0.046,1
0.0,0,1,1,0,14.32388995,0.00711,69100.0,5853.0,4.529,0.048,0.26,1
0.0,0,1,0,0,20.42723232,0.00881,122000.0,6167.0,4.354,0.108,0.355,1
0.805,0,0,0,0,106.18732,2.6,266.0,3287.0,0.114,0.208,9.192,0
1.0,0,0,0,0,105.6552651,0.137,1370.0,5741.0,4.331,0.115,0.18,0
0.0,0,1,0,0,4.029803201,0.0203,191000.0,6024.0,4.385,0.108,0.336,1
0.0,0,1,1,0,1.303858554,0.00679,127000.0,6282.0,4.207,0.195,0.384,1
0.981,0,0,0,0,9.74765878,0.312,102.0,5176.0,4.612,0.016,0.054,0
1.0,0,0,0,0,3.18899015,0.151,66.2,5700.0,4.327,0.103,0.182,0
0.475,0,0,0,0,309.89103,1.5,321.0,6450.0,4.386,0.065,0.389,0
0.0,0,1,0,0,1.570518376,0.0536,2210.0,5314.0,2.782,0.304,1.477,1
0.0,0,1,0,0,115.9943364,0.0389,37600.0,4530.0,4.566,0.06,0.031,1
0.0996216634778186,0,1,0,0,0.623441636,0.0037,19300.0,5319.0,4.612,0.062,0.095,1
0.0,0,1,1,1,14.5417471,0.0953,1090.0,5032.0,3.042,0.03,0.477,1
0.0,0,1,0,0,2.81753381,0.0743,3840.0,6313.0,4.325,0.153,0.301,1
0.994,0,0,0,0,0.762132307,0.155,63.7,5594.0,4.489,0.038,0.127,0
0.0,0,0,1,0,56.6993107,0.0978,5820.0,4727.0,2.497,0.156,2.81,1
0.0,1,0,1,1,161.252247,0.446,2190.0,5555.0,4.502,0.104,0.148,1
0.0,1,0,1,1,0.867719291,0.142,2650.0,6220.0,4.398,0.09,0.326,1
0.0,0,0,0,0,1.803697292,0.0501,69.7,6438.0,4.33,0.108,0.357,0
0.296947583340741,0,1,0,0,0.84112187,0.0391,75100.0,5048.0,4.571,0.063,0.108,1
0.3033430958946231,0,1,0,0,0.828326025,0.00831,10700.0,5400.0,4.382,0.142,0.474,1
0.0,0,1,0,0,1.219324537,0.0269,379000.0,5455.0,4.458,0.104,0.217,1
0.0,0,1,0,0,2.401751509,0.0346,25000.0,4577.0,4.688,0.052,0.043,1
0.0,0,1,0,0,36.97709537,0.0231,217000.0,5780.0,4.438,0.0916241264973485,0.35,1
0.0,0,1,0,0,16.37188364,0.00654,65900.0,5642.0,4.114,0.357,0.38,1
0.0,0,1,0,0,2.617284592,0.0102,231000.0,5510.0,3.641,0.904,1.013,1
0.0,0,1,0,0,10.14873521,0.0311,116000.0,6366.0,4.239,0.18,0.373,1
0.0,0,1,0,0,2.897436854,0.00956,290000.0,5780.0,4.438,0.078,0.238,1
0.0,0,0,0,0,5.546083089,0.11,2210.0,7358.0,3.538,0.58,0.4,0
0.0,1,0,1,0,6.87366398,0.062,9770.0,5662.0,4.575,0.04,0.192,1
0.0,1,0,1,0,6.87366412,0.4429956700398961,203.0,5440.402621603232,4.402622842319266,0.218976422896588,1.0817160282510996,1
0.0,0,1,0,0,0.668483494,0.0232,723000.0,5780.0,4.438,0.1115665926061492,0.279,1
0.086,0,0,1,0,1.070272827,0.0196,9890.0,4628.0,4.651,0.024,0.072,1
0.0,0,1,1,0,0.977170246,0.0572,151.0,5596.0,3.48,0.336,0.93,1
0.0,0,1,0,0,1.135930136,0.0109,27200.0,6247.0,4.489,0.052,0.29,1
0.0,1,0,0,0,1.801863222,0.0259,263000.0,7479.0,3.919,0.308,0.472,1
0.006,0,1,0,0,54.77145968,0.0787,7220.0,5145.0,3.466,0.623,1.169,1
0.0,0,1,1,0,1.674690886,0.0236,527.0,6397.0,4.331,0.105,0.352,1
0.0,0,0,0,0,1.013774136,0.0147,33900.0,3644.0,4.871,0.033,0.028,0
0.996,0,0,0,0,290.1401717,0.0472,4840.0,5631.0,4.212,0.188,0.2,0
1.0,0,0,0,0,161.515617,0.288,2220.0,4243.0,4.637,0.027,0.025,0
0.0,0,1,1,1,2.112405306,0.0795,489.0,5562.0,4.601,0.034,0.158,1
0.0,0,0,1,0,1.870990236,0.0721,643.0,6384.0,4.419,0.067,0.347,1
0.0,0,1,0,0,5.56648691,0.297,695.0,4694.0,2.564,0.027,2.109,1
0.0,0,0,1,0,1.33253834,0.508,62.4,5520.0,4.572,0.038,0.188,1
0.0,0,1,1,1,1.241483276,0.104,141.0,6140.0,4.394,0.101,0.332,1
0.0,0,1,0,0,3.01551943,0.0114,160000.0,5299.0,3.672,0.818,1.0,1
0.0,0,1,0,0,2.112395777,0.0332,263000.0,5780.0,4.438,0.203,1.8160133563016465,1
0.636,0,0,0,0,14.8444836,0.356,178.0,6642.0,4.057,0.174,0.326,0
0.0,0,1,0,0,2.252417903,0.0224,32300.0,3979.0,4.699,0.042,0.026,1
0.0,0,1,0,0,2.900613144,0.0116,165000.0,5977.0,4.472,0.081,0.277,1
0.0,0,1,0,0,174.7697122,0.0317,68100.0,5704.0,4.575,0.04,0.194,1
